batch_no	seed_proposal_key	source_id	source_key	source_node_type	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_path	grandparent_name	grandparent_path	depth	is_leaf	child_count	descendant_count	descendant_leaf_count	sample_children	sibling_count	sample_siblings	ancestor_chain	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	reviewed_anchor_relation	reviewed_anchor_batch_no	reviewed_anchor_name	reviewed_anchor_semantic_kind	reviewed_anchor_decision	lexical_cues	current_semantic_kind	current_review_decision	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
363	3fa23330404851de1a7f6ff4d5dc3f79fdbdd54271e412007a5debf979565e0e	CIC_W	4611	W_LEAF	콘크리트프레임	외부판재공사 > 커튼월프레임및앵커설치 > 콘크리트프레임	외부판재공사	46	커튼월프레임및앵커설치	461	외부판재공사 > 커튼월프레임및앵커설치	외부판재공사	외부판재공사	3	YES	0	0	0		5	철재프레임 | 알루미늄프레임 | 스테인레스스틸프레임 | 청동프레임 | 고정철물및부속재설치	외부판재공사 > 커튼월프레임및앵커설치 > 콘크리트프레임	1	외부판재공사 > 커튼월프레임및앵커설치 > 콘크리트프레임	0		SAME_ROOT	58	FRP판넬	MATERIAL_COMPONENT	REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
364	68d5105c440c3bf5faf9178bb9a2207ad7ecdd4c704ee17fe67aaddcda51d80d	CIC_W	4741	W_LEAF	스파이럴금속계단	금속공사 > 금속계단 > 스파이럴금속계단	금속공사	47	금속계단	474	금속공사 > 금속계단	금속공사	금속공사	3	YES	0	0	0		5	직선금속계단 | 나선 원형금속계단 | 금속난간 | 금속계단발판(트레드) | 금속계단넌스립	금속공사 > 금속계단 > 스파이럴금속계단	1	금속공사 > 금속계단 > 스파이럴금속계단	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
365	b0c69d967733c5a960371670c5f72d62cb2278a3967a3b937d74078054899714	CIC_W	4811	W_LEAF	문틀	창호공사 > 문 > 문틀	창호공사	48	문	481	창호공사 > 문	창호공사	창호공사	3	YES	0	0	0		2	문 | 특수문	창호공사 > 문 > 문틀	1	창호공사 > 문 > 문틀	0		SAME_ROOT	96	가공유리	MATERIAL_COMPONENT	REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
366	e76626596b6dc79cef4f5674bb2f6c62c65107491679065437a04f5949160d74	CIC_W	5111	W_LEAF	시멘트모르터	미장공사 > 시멘트모르터미장 > 시멘트모르터	미장공사	51	시멘트모르터미장	511	미장공사 > 시멘트모르터미장	미장공사	미장공사	3	YES	0	0	0		5	단열모르터 | 내화모르터 | 내화학성모르터 | 프리믹스드모르터 | 특수시멘트모르터	미장공사 > 시멘트모르터미장 > 시멘트모르터	1	미장공사 > 시멘트모르터미장 > 시멘트모르터	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
367	dc3bfb980ff62e0ed8a1855d1501187e9c47baf7c95897a0993cf251fedcb9ff	CIC_W	5211	W_LEAF	화강석깔기	석재판재공사 > 석재바닥깔기 > 화강석깔기	석재판재공사	52	석재바닥깔기	521	석재판재공사 > 석재바닥깔기	석재판재공사	석재판재공사	3	YES	0	0	0		5	대리석깔기 | 사암깔기 | 천연슬레이트(점판암)깔기 | 인조석깔기 | 테라조타일깔기	석재판재공사 > 석재바닥깔기 > 화강석깔기	1	석재판재공사 > 석재바닥깔기 > 화강석깔기	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
368	29ffe3bc3490cd5490765e7be21e36c1535b1f9c26398b14d8a1270666218d2b	CIC_W	5311	W_LEAF	시멘트계타일바닥붙이기	타일공사 > 바닥타일붙이기 > 시멘트계타일바닥붙이기	타일공사	53	바닥타일붙이기	531	타일공사 > 바닥타일붙이기	타일공사	타일공사	3	YES	0	0	0		8	점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	타일공사 > 바닥타일붙이기 > 시멘트계타일바닥붙이기	1	타일공사 > 바닥타일붙이기 > 시멘트계타일바닥붙이기	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
369	776fa32fb58ec47255d4ebc0566803a1ea28a99ad9ee4b3bf794d809942ecd1c	CIC_W	5411	W_LEAF	온돌마루깔기	수장공사 > 바닥깔기 > 온돌마루깔기	수장공사	54	바닥깔기	541	수장공사 > 바닥깔기	수장공사	수장공사	3	YES	0	0	0		6	합성수지쉬트 | 합성수지판재 | 카페트깔기 | 이중바닥판(Accessfloor) | 인조잔디깔기 | 돗자리 다다미	수장공사 > 바닥깔기 > 온돌마루깔기	1	수장공사 > 바닥깔기 > 온돌마루깔기	0		SAME_ROOT	93	UBR(UnitBathRoom)설치	AMBIGUOUS	HOLD	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
370	44177e2a0819082536c00a8808359ba78ecda756fae11358c5ef6f5165184f9a	CIC_W	5511	W_LEAF	금속제바탕처리	도장공사 > 바탕처리 > 금속제바탕처리	도장공사	55	바탕처리	551	도장공사 > 바탕처리	도장공사	도장공사	3	YES	0	0	0		6	목재바탕처리 | 미장및콘크리트면바탕처리 | 석고보드 종이면바탕처리 | 오일스테인 | 목재방부칠 | 기타도장바탕처리	도장공사 > 바탕처리 > 금속제바탕처리	1	도장공사 > 바탕처리 > 금속제바탕처리	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
371	9e66dad48c05c7513397e00b7c115a71ebcdaa7e52417fe634e23ccda7069f4f	CIC_W	5611	W_LEAF	붙박이수납가구	설치물공사 > 붙박이실내설비 > 붙박이수납가구	설치물공사	56	붙박이실내설비	561	설치물공사 > 붙박이실내설비	설치물공사	설치물공사	3	YES	0	0	0		4	붙박이안내설비 | 칸막이 부츠 | 주방가구 | 기타설치가구	설치물공사 > 붙박이실내설비 > 붙박이수납가구	1	설치물공사 > 붙박이실내설비 > 붙박이수납가구	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
372	a770e629c8a56fe1324693f81e9a817eda0931d4c6b592baa1db1774e6861f02	CIC_W	5711	W_LEAF	책상 탁자	가구및집기 > 일반가구 > 책상 탁자	가구및집기	57	일반가구	571	가구및집기 > 일반가구	가구및집기	가구및집기	3	YES	0	0	0		3	의자 | 침대 | 수납가구	가구및집기 > 일반가구 > 책상 탁자	1	가구및집기 > 일반가구 > 책상 탁자	0		SAME_ROOT	98	가구및집기	CLASSIFICATION	REJECT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
373	4f0a6299a5d8f30a655722a7c0e78b985c06316addf9814a45737bd22a7f7650	CIC_W	5911	W_LEAF	정지	조경공사 > 토양준비및흙쌓기 > 정지	조경공사	59	토양준비및흙쌓기	591	조경공사 > 토양준비및흙쌓기	조경공사	조경공사	3	YES	0	0	0		0		조경공사 > 토양준비및흙쌓기 > 정지	1	조경공사 > 토양준비및흙쌓기 > 정지	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
374	46387bc10931d4a8fec2b6f327629535c4c5e3b7ade489a9dd0f4ae32cf408a7	CIC_W	6111	W_LEAF	배관공사	기계 플랜트시설공통공사 > 배관및관련부속공사 > 배관공사	기계 플랜트시설공통공사	61	배관및관련부속공사	611	기계 플랜트시설공통공사 > 배관및관련부속공사	기계 플랜트시설공통공사	기계 플랜트시설공통공사	3	YES	0	0	0		2	설비별배관공사 | 기타배관및관련부속공사	기계 플랜트시설공통공사 > 배관및관련부속공사 > 배관공사	1	기계 플랜트시설공통공사 > 배관및관련부속공사 > 배관공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
375	0b6ebc7a89858c411c00a2fff176b1f7fe9edb00c56440b9acc2ebcd3712895d	CIC_W	6211	W_LEAF	기계보일러및부속공사	열원기기설비및공기조화설비공사 > 보일러부․부속공사 > 기계보일러및부속공사	열원기기설비및공기조화설비공사	62	보일러부․부속공사	621	열원기기설비및공기조화설비공사 > 보일러부․부속공사	열원기기설비및공기조화설비공사	열원기기설비및공기조화설비공사	3	YES	0	0	0		1	플랜트보일러및부속공사	열원기기설비및공기조화설비공사 > 보일러부․부속공사 > 기계보일러및부속공사	1	열원기기설비및공기조화설비공사 > 보일러부․부속공사 > 기계보일러및부속공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
376	cfc316505b91f515b236b535dd0c5eb1db0852793a57837ffcc5d855577f9829	CIC_W	6311	W_LEAF	위생기구류공사	위생설비공사 > 위생기구설비공사 > 위생기구류공사	위생설비공사	63	위생기구설비공사	631	위생설비공사 > 위생기구설비공사	위생설비공사	위생설비공사	3	YES	0	0	0		3	위생기구류공사 | 배수트랩공사 | 수전금구류공사	위생설비공사 > 위생기구설비공사 > 위생기구류공사	2	위생설비공사 > 위생기구설비공사 > 위생기구류공사 | 위생설비공사 > 위생기구설비공사 > 위생기구류공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
377	55c044382715ef16c86caf543f848bb9768f4952fad6bbb83ff57b77c25c37dc	CIC_W	6411	W_LEAF	소방설비별공사	방재기계설비공사 > 소방기계설비공사 > 소방설비별공사	방재기계설비공사	64	소방기계설비공사	641	방재기계설비공사 > 소방기계설비공사	방재기계설비공사	방재기계설비공사	3	YES	0	0	0		1	소방설비기기류별설치공사	방재기계설비공사 > 소방기계설비공사 > 소방설비별공사	1	방재기계설비공사 > 소방기계설비공사 > 소방설비별공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
378	3f88bc543d98910b0fd213fdb0b1d83e2043e7c1006951f5162e5f2b3f9a7f1d	CIC_W	6511	W_LEAF	저장탱크제작공사	가스설비공사 > 저장탱크공사 > 저장탱크제작공사	가스설비공사	65	저장탱크공사	651	가스설비공사 > 저장탱크공사	가스설비공사	가스설비공사	3	YES	0	0	0		1	저장탱크설치공사	가스설비공사 > 저장탱크공사 > 저장탱크제작공사	1	가스설비공사 > 저장탱크공사 > 저장탱크제작공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
379	053fd83032716618a3bcc3b287ac2b496d47321c911ab583ce733b63e3ad8b0e	CIC_W	6611	W_LEAF	살수설비주기기설비공사	특수설비공사 > 살수관련공사 > 살수설비주기기설비공사	특수설비공사	66	살수관련공사	661	특수설비공사 > 살수관련공사	특수설비공사	특수설비공사	3	YES	0	0	0		1	살수설비보조설비공사	특수설비공사 > 살수관련공사 > 살수설비주기기설비공사	1	특수설비공사 > 살수관련공사 > 살수설비주기기설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
380	e8d8e750f5afba1f6f3c35e0d41463c9172189a682619323f8694e0d816d8c42	CIC_W	6711	W_LEAF	주방기구설비공사	서비스설비공사 > 주방기구설비공사 > 주방기구설비공사	서비스설비공사	67	주방기구설비공사	671	서비스설비공사 > 주방기구설비공사	서비스설비공사	서비스설비공사	3	YES	0	0	0		0		서비스설비공사 > 주방기구설비공사 > 주방기구설비공사	2	서비스설비공사 > 주방기구설비공사 | 서비스설비공사 > 주방기구설비공사 > 주방기구설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
381	2010748a2cec6b89c03c764b8ffa0b16bed1294105a3991d1807a6943bded037	CIC_W	7111	W_LEAF	화력발전설비공사	발전설비공사 > 화력발전소공사 > 화력발전설비공사	발전설비공사	71	화력발전소공사	711	발전설비공사 > 화력발전소공사	발전설비공사	발전설비공사	3	YES	0	0	0		0		발전설비공사 > 화력발전소공사 > 화력발전설비공사	1	발전설비공사 > 화력발전소공사 > 화력발전설비공사	0		SAME_ROOT	66	LinerPlate설치공사	PROCESS	KEEP_AS_DISTINCT	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
382	a355ce2ea36e2db32965d406233dcc3a813cbf5520b7e77f8952a49b22f96086	CIC_W	7211	W_LEAF	제철설비공사	제조설비관련공사 > 제철소공사 > 제철설비공사	제조설비관련공사	72	제철소공사	721	제조설비관련공사 > 제철소공사	제조설비관련공사	제조설비관련공사	3	YES	0	0	0		0		제조설비관련공사 > 제철소공사 > 제철설비공사	1	제조설비관련공사 > 제철소공사 > 제철설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
383	cec40465db152219d2a21895981260ad1ee82b9ccc743cbab1d59d4a8e72e132	CIC_W	7311	W_LEAF	쓰레기소각설비공사	폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사 > 쓰레기소각설비공사	폐기물처리및대기환경설비관련공사	73	쓰레기소각설비공사	731	폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사	폐기물처리및대기환경설비관련공사	폐기물처리및대기환경설비관련공사	3	YES	0	0	0		0		폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사 > 쓰레기소각설비공사	2	폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사 | 폐기물처리및대기환경설비관련공사 > 쓰레기소각설비공사 > 쓰레기소각설비공사	0		SAME_ROOT	54	Absorber&AuxSystem공사	PROCESS	KEEP_AS_DISTINCT	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
384	3a1fee75a8c13b15c88024aad71277a8bcc254ad333ea59940817792228663a1	CIC_W	7411	W_LEAF	운반기계설비공사	운송설비공사 > 운반기계설비공사 > 운반기계설비공사	운송설비공사	74	운반기계설비공사	741	운송설비공사 > 운반기계설비공사	운송설비공사	운송설비공사	3	YES	0	0	0		0		운송설비공사 > 운반기계설비공사 > 운반기계설비공사	2	운송설비공사 > 운반기계설비공사 | 운송설비공사 > 운반기계설비공사 > 운반기계설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
385	6b5d97c2b7827f84057d95ff36996a139a12be7264b58926c9650fd5e4a954a6	CIC_W	7611	W_LEAF	석유비축및수송시설설비공사	에너지저장및관련수송설비공사 > 석유비축및수송공사 > 석유비축및수송시설설비공사	에너지저장및관련수송설비공사	76	석유비축및수송공사	761	에너지저장및관련수송설비공사 > 석유비축및수송공사	에너지저장및관련수송설비공사	에너지저장및관련수송설비공사	3	YES	0	0	0		0		에너지저장및관련수송설비공사 > 석유비축및수송공사 > 석유비축및수송시설설비공사	1	에너지저장및관련수송설비공사 > 석유비축및수송공사 > 석유비축및수송시설설비공사	0		SAME_ROOT	64	LNG및원유저장공사	PROCESS	KEEP_AS_DISTINCT	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
386	fc1791cf8f9288e0e7688654ab3d0d54d1968493d1ec1895e37714ad36384a49	CIC_W	8111	W_LEAF	배관및전로공사	전기 자동제어 계장 신호 통신공통공사 > 배관․전로공사 > 배관및전로공사	전기 자동제어 계장 신호 통신공통공사	81	배관․전로공사	811	전기 자동제어 계장 신호 통신공통공사 > 배관․전로공사	전기 자동제어 계장 신호 통신공통공사	전기 자동제어 계장 신호 통신공통공사	3	YES	0	0	0		0		전기 자동제어 계장 신호 통신공통공사 > 배관․전로공사 > 배관및전로공사	1	전기 자동제어 계장 신호 통신공통공사 > 배관․전로공사 > 배관및전로공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
387	92bbd2af3c28162f14b1db75adb1955d9e8665ef31df0bcb5ed0a8e3dacd0c47	CIC_W	8211	W_LEAF	송전설비별설치공사	송배전․발 수변전전기공사 > 송전설비공사 > 송전설비별설치공사	송배전․발 수변전전기공사	82	송전설비공사	821	송배전․발 수변전전기공사 > 송전설비공사	송배전․발 수변전전기공사	송배전․발 수변전전기공사	3	YES	0	0	0		1	송전설비공사	송배전․발 수변전전기공사 > 송전설비공사 > 송전설비별설치공사	1	송배전․발 수변전전기공사 > 송전설비공사 > 송전설비별설치공사	0		SAME_ROOT	62	GIS공사	PROCESS	KEEP_AS_DISTINCT	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
388	73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	CIC_W	8311	W_LEAF	배전설비공사	전력부하설비공사 > 배전설비공사 > 배전설비공사	전력부하설비공사	83	배전설비공사	831	전력부하설비공사 > 배전설비공사	전력부하설비공사	전력부하설비공사	3	YES	0	0	0		0		전력부하설비공사 > 배전설비공사 > 배전설비공사	4	송배전․발 수변전전기공사 > 배전설비공사 | 송배전․발 수변전전기공사 > 배전설비공사 > 배전설비공사 | 전력부하설비공사 > 배전설비공사 | 전력부하설비공사 > 배전설비공사 > 배전설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
389	d7c8d5c3be8f32af5ec3287fe74208415bfca1be256128d12c69bb3c683d7bdd	CIC_W	8411	W_LEAF	통신구조물및기타보조기기류설치공사	정보 통신설비공사 > 통신관련설비공사 > 통신구조물및기타보조기기류설치공사	정보 통신설비공사	84	통신관련설비공사	841	정보 통신설비공사 > 통신관련설비공사	정보 통신설비공사	정보 통신설비공사	3	YES	0	0	0		0		정보 통신설비공사 > 통신관련설비공사 > 통신구조물및기타보조기기류설치공사	1	정보 통신설비공사 > 통신관련설비공사 > 통신구조물및기타보조기기류설치공사	0		SAME_ROOT	92	TV공청설비공사	PROCESS	KEEP_AS_DISTINCT	ENDS_WITH_공사	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
390	1dfd86267b8c84ce966f7f303af4a6c2eefb9eba3ecffb6d8ff28748200450c4	CIC_W	8511	W_LEAF	자동화재탐지설비공사	방재전기설비공사 > 소방전기설비공사 > 자동화재탐지설비공사	방재전기설비공사	85	소방전기설비공사	851	방재전기설비공사 > 소방전기설비공사	방재전기설비공사	방재전기설비공사	3	YES	0	0	0		8	자동화재속보설비공사 | 자동화재경보기설비공사 | 누전경보기설비공사 | 비상경보설비및비상방송설비공사 | 유도등및유도표지설비공사 | 무선통신보조설비공사 | 소방전기설비개별기기설치공사 | 기타소방전기설비및보조설비설치공사	방재전기설비공사 > 소방전기설비공사 > 자동화재탐지설비공사	1	방재전기설비공사 > 소방전기설비공사 > 자동화재탐지설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
391	e417f643fbb2d6bbe097fd3274c601fe03c9ca9570486aeff33a2de4a77b617f	CIC_W	8611	W_LEAF	제어설비공사	기타전기설비공사 > 감시제어및계장설비공사 > 제어설비공사	기타전기설비공사	86	감시제어및계장설비공사	861	기타전기설비공사 > 감시제어및계장설비공사	기타전기설비공사	기타전기설비공사	3	YES	0	0	0		7	조명제어설비공사 | 전력제어설비공사 | 승강기제어설비공사 | 화재감시제어설비공사 | 중앙감시제어설비공사 | 건축물통합감시설비공사 | 기타제어설비공사	기타전기설비공사 > 감시제어및계장설비공사 > 제어설비공사	1	기타전기설비공사 > 감시제어및계장설비공사 > 제어설비공사	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	ENDS_WITH_공사|CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
392	f1fac9c02ce38bde2a98f21c1c28cc32a51ca7001843d5ba0c8d395818f8bb24	CIC_W	9112	W_LEAF	배관관리및시험	기계 플랜트 산업설비 전기 통신시험 시운전공사 > 기계 프랜트공통시험 시운전공사 > 배관관리및시험	기계 플랜트 산업설비 전기 통신시험 시운전공사	91	기계 프랜트공통시험 시운전공사	911	기계 플랜트 산업설비 전기 통신시험 시운전공사 > 기계 프랜트공통시험 시운전공사	기계 플랜트 산업설비 전기 통신시험 시운전공사	기계 플랜트 산업설비 전기 통신시험 시운전공사	3	YES	0	0	0		2	T.A.B(TestingAdjustingandBalancing)공사 | 기타공사	기계 플랜트 산업설비 전기 통신시험 시운전공사 > 기계 프랜트공통시험 시운전공사 > 배관관리및시험	1	기계 플랜트 산업설비 전기 통신시험 시운전공사 > 기계 프랜트공통시험 시운전공사 > 배관관리및시험	0		SIBLING	90	T.A.B(TestingAdjustingandBalancing)공사	PROCESS	KEEP_AS_DISTINCT	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
393	d830409679b1f0da0d1aacab97ad529038af6a163a9bb972777601e78947fd7c	CIC_W	0151	W_LEAF	직접공사비	공사일반사항및공사비 > 공사비 > 직접공사비	공사일반사항및공사비	01	공사비	015	공사일반사항및공사비 > 공사비	공사일반사항및공사비	공사일반사항및공사비	3	YES	0	0	0		8	공통공사비 | 간접인건비 | 경비 | 일반관리비 | 이윤 | 공사손해보험료 | 부가가치세 | 공사금액총계	공사일반사항및공사비 > 공사비 > 직접공사비	1	공사일반사항및공사비 > 공사비 > 직접공사비	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
394	c616a6403c85eb8e02a71d90ab47cd11d3f306765be2d4200e6ac8c9926bda2a	CIC_W	0221	W_LEAF	발주자가설현장사무실	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설현장사무실	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설	가설건물 시설물(간접가설공사)	가설건물 시설물(간접가설공사)	3	YES	0	0	0		8	발주자가설창고 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 발주자가설식당 | 기타발주자용가설건물 시설	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설현장사무실	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설현장사무실	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
395	64b26b4e0469c9ca7b92f8a6a2e1416bb3c033fb16f1310b0363350e5c0aa110	CIC_W	0321	W_LEAF	가설비계	본공사성가설공사 > 가설작업보조시설 > 가설비계	본공사성가설공사	03	가설작업보조시설	032	본공사성가설공사 > 가설작업보조시설	본공사성가설공사	본공사성가설공사	3	YES	0	0	0		5	동바리 | 작업안전및가설방호시설 | 공사중공공이용시설 | 공사용가설설비 | 가설보호막	본공사성가설공사 > 가설작업보조시설 > 가설비계	1	본공사성가설공사 > 가설작업보조시설 > 가설비계	0		SAME_ROOT	69	P.P마대가물막이	PROCESS	KEEP_AS_DISTINCT	CONTAINS_설비	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
396	bcb3457f521aca9f8edf395bf60f7596d1925192879e0c6d36a5fdcf1c72e549	CIC_W	0521	W_LEAF	기존도로유지보수	현장유지관리 > 기존도로유지보수 > 기존도로유지보수	현장유지관리	05	기존도로유지보수	052	현장유지관리 > 기존도로유지보수	현장유지관리	현장유지관리	3	YES	0	0	0		0		현장유지관리 > 기존도로유지보수 > 기존도로유지보수	2	현장유지관리 > 기존도로유지보수 | 현장유지관리 > 기존도로유지보수 > 기존도로유지보수	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
397	a1e37d5f8284de1008d1d319ce923ec28f2663b174cc45fc79a2881218615b81	CIC_W	0621	W_LEAF	타워크레인	공통장비 > 인양장비 > 타워크레인	공통장비	06	인양장비	062	공통장비 > 인양장비	공통장비	공통장비	3	YES	0	0	0		3	크레인 | 리프트 | 윈치	공통장비 > 인양장비 > 타워크레인	1	공통장비 > 인양장비 > 타워크레인	6	KOSHA_CONSTRUCTION_PROCESS:아파트 > 양중기작업 > 타워크레인 | KOSHA_CONSTRUCTION_PROCESS:댐 > 양중기작업 > 타워크레인 | KOSHA_CONSTRUCTION_PROCESS:터널 > 양중기작업 > 타워크레인 | KOSHA_CONSTRUCTION_PROCESS:교량 및 도로 > 양중기작업 > 타워크레인 | KOSHA_CONSTRUCTION_PROCESS:지하철 > 양중기작업 > 타워크레인 | KOSHA_CONSTRUCTION_PROCESS:빌딩 > 양중기작업 > 타워크레인	NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
398	868eb492f652bad56dd2783098cd261eb47e310111a01b4d486acb860ce274e6	CIC_W	0721	W_LEAF	도로	품질시험 > 토목품질시험 > 도로	품질시험	07	토목품질시험	072	품질시험 > 토목품질시험	품질시험	품질시험	3	YES	0	0	0		5	철도 | 교량 | 터널 | 수공구조물공사 | 배관및배수	품질시험 > 토목품질시험 > 도로	2	품질시험 > 토목품질시험 > 도로 | 측량 > 노선측량 > 도로	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
399	2ae8e864320d75d56d64f6c86d2a1d9de38415bb1b672c7d6bc4aa26b5b33aaf	CIC_W	0861	W_LEAF	방수및방습	건축품질시험 > 건축관리시험(단열 방수 지붕) > 방수및방습	건축품질시험	08	건축관리시험(단열 방수 지붕)	086	건축품질시험 > 건축관리시험(단열 방수 지붕)	건축품질시험	건축품질시험	3	YES	0	0	0		3	단열및방화 | 진동및방음 | 지붕및기와	건축품질시험 > 건축관리시험(단열 방수 지붕) > 방수및방습	1	건축품질시험 > 건축관리시험(단열 방수 지붕) > 방수및방습	0		NONE	EMPTY	EMPTY	EMPTY	EMPTY	NONE	AMBIGUOUS	UNREVIEWED	PENDING	PENDING	EMPTY	EMPTY
